gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1837221304																																																											naturgucker	naturgucker			HumanObservation					-639913850		1809699929																													2018-03-20T00:00:00																						SN					Réserve de Bandia												14.6092424393	-16.9545478821		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1837094338																										10504079										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:16:48Z			https://www.inaturalist.org/observations/10504079				© Gawie Malan some rights reserved	Gawie Malan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10504079	10504079		Gawie Malan								wild																					2018-03-07T15:38:00+02:00	13:38:00Z						2018/03/07 3:38 PM SAST																ZA	Limpopo				Mopani, South Africa											-23.8121352438	31.5882261749																																					23339744				2018-03-30T07:53:17Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1837091714																										10489423										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:16:52Z			https://www.inaturalist.org/observations/10489423				© Gawie Malan some rights reserved	Gawie Malan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10489423	10489423		Gawie Malan								wild																					2018-03-05T10:33:00+02:00	08:33:00Z						2018/03/05 10:33 AM SAST																ZA	Mpumalanga				Ehlanzeni, South Africa											-24.6130146416	31.7737253153																																					23308161				2018-03-29T14:31:18Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1837089727																										10483742										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-18T15:46:39Z			https://www.inaturalist.org/observations/10483742				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10483742	10483742		copper								wild																					2014-08-21T10:21:00+02:00	08:21:00Z						2014/08/21 10:21 AM SAST																ZA	Limpopo				Sable Dam, Kruger NP											-23.9372659677	31.236807704		50																																			23293677				2018-03-29T03:00:28Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1837086348																										10470211										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:16:57Z			https://www.inaturalist.org/observations/10470211				© Gawie Malan some rights reserved	Gawie Malan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10470211	10470211		Gawie Malan								wild																					2018-02-27T08:16:00+02:00	06:16:00Z						2018/02/27 8:16 AM SAST																ZA	Mpumalanga				Ehlanzeni, South Africa											-25.3824889962	31.5195067899																																					23261759				2018-03-28T11:41:32Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1837085287																										10466955										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-13T20:46:12Z			https://www.inaturalist.org/observations/10466955				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10466955	10466955		copper								wild									Leopard https://www.inaturalist.org/observations/10466911												2018-03-26T10:07:00+02:00	08:07:00Z						2018/03/26 10:07 AM SAST																ZA	Mpumalanga				South Africa											-25.1563170565	31.9341659546		100																																			23254656				2018-03-28T04:14:30Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1837085222																										10466894										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:17:04Z			https://www.inaturalist.org/observations/10466894				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10466894	10466894		copper								wild																					2018-03-26T08:23:00+02:00	06:23:00Z						2018/03/26 8:23 AM SAST																ZA	Mpumalanga				S130, Kruger NP											-25.241008309	31.8891477585		1000																																			23254576				2018-03-28T04:11:32Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836669701																										10352433										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:17:12Z			https://www.inaturalist.org/observations/10352433				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10352433	10352433		copper								wild																					2015-12-05T12:07:00+02:00	10:07:00Z						2015/12/05 12:07 PM SAST																ZA	Mpumalanga				Gomondwane Loop, Kruger NP											-25.2676732635	31.8493652344		1000																																			23001948				2018-03-22T03:08:34Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836629169																										10230280										http://creativecommons.org/licenses/by-nc/4.0/			2018-03-14T19:47:55Z			https://www.inaturalist.org/observations/10230280				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10230280	10230280		nicovr								wild																					2018-03-08T12:09:00+01:00	11:09:00Z						2018/03/08 12:09 PM CAT																ZM	Lusaka				Kafue, Zambia											-15.5276461416	28.4107732773		31																																			22698934				2018-03-14T10:15:07Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836610305																										10178246										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-23T06:21:23Z			https://www.inaturalist.org/observations/10178246				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10178246	10178246		copper								wild																					2015-06-21T13:17:00+02:00	11:17:00Z						2015/06/21 1:17 PM SAST																ZA	KwaZulu-Natal				Msinga waterhole, uMkhuze GR											-27.6291184196	32.2337982059		20																																			22565566				2018-03-11T03:59:00Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836604078																										10160568										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:17:15Z			https://www.inaturalist.org/observations/10160568				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10160568	10160568		copper								wild									Photo taken during the drought. Impala in better times https://www.inaturalist.org/observations/10160340												2016-01-10T13:07:00+02:00	11:07:00Z						2016/01/10 1:07 PM SAST																ZA	Mpumalanga				Gezantombi waterhole, Kruger NP											-25.334620909	31.8786507827		30																																			22527876				2018-03-10T03:09:02Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836604016																										10160340										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:13:30Z			https://www.inaturalist.org/observations/10160340				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10160340	10160340		copper								wild									The impala (and other mammals) are now beautifully fat and round compared to the years of the drought. Impala during drought https://www.inaturalist.org/observations/10160568												2018-03-09T13:32:00+02:00	11:32:00Z						2018/03/09 1:32 PM SAST																ZA	Mpumalanga				S28, Kruger NP											-25.3353378974	31.8885040283		500																																			22527334				2018-03-10T02:46:33Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836577471																										10088789										http://creativecommons.org/licenses/by-nc/4.0/			2018-04-14T11:10:25Z			https://www.inaturalist.org/observations/10088789				© janaohrner some rights reserved	janaohrner												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10088789	10088789		janaohrner								wild																					2007-10-30T06:37:00+01:00	05:37:00Z						2007/10/30 6:37 AM CET																KE	Narok				Narok County, Kenia											-1.5333067002	35.3009576872		2981																																			22398900				2018-03-06T10:38:39Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836574070																										10080742										http://creativecommons.org/licenses/by-nc/4.0/			2018-03-09T09:24:09Z			https://www.inaturalist.org/observations/10080742				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10080742	10080742		nicovr								wild																					2018-02-22T17:42:00+01:00	16:42:00Z						2018/02/22 5:42 PM CAT																ZM	Southern				Livingstone, Zambia											-17.8760822508	25.7986235619		31																																			22320503				2018-03-04T05:33:57Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836569054																										10065867										http://creativecommons.org/licenses/by-nc/4.0/			2018-03-09T09:26:51Z			https://www.inaturalist.org/observations/10065867				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10065867	10065867		nicovr								wild																					2018-02-22T15:10:00+01:00	14:10:00Z						2018/02/22 3:10 PM CAT																ZM	Southern				Livingstone, Zambia											-17.8707929383	25.8169054985		31																																			22289619				2018-03-03T09:43:57Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1836406979																																																											naturgucker	naturgucker			HumanObservation					-1599134156		1778021703																													2003-07-26T00:00:00																						ZA					Imfulozi Game Reserve												-28.3261413574	31.8356323242		250																																																			Aepyceros melampus								Animalia		Mammalia	Artiodactyla	Bovidae												
1831236807																										9991941										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:38:49Z			https://www.inaturalist.org/observations/9991941				© laligurans some rights reserved	laligurans												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9991941	9991941		laligurans								wild																					2018-02-25T00:17:00-05:00	05:17:00Z						2018/02/25 12:17 AM EST																KE	Nairobi				National Park, Nairobi, Kenya											-1.3569641	36.8465564		13328																																			22122901				2018-02-26T12:24:19Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831234522																										9985092										http://creativecommons.org/licenses/by-nc/4.0/			2018-02-26T12:28:18Z			https://www.inaturalist.org/observations/9985092				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9985092	9985092		nicovr								wild																					2018-02-22T14:36:00+01:00	13:36:00Z						2018/02/22 2:36 PM CAT																ZM	Southern				Livingstone, Zambia											-17.8719978534	25.8194160461		61																																			22079037				2018-02-25T02:49:53Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831231537																										9975645										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:12:51Z			https://www.inaturalist.org/observations/9975645				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9975645	9975645		copper								wild									The fight . . . the vanquished . . . the victor												2017-06-12T10:08:00+02:00	08:08:00Z						2017/06/12 10:08 AM SAST																ZA	Limpopo				Maloutswa hide, Mapungubwe NP											-22.1932065639	29.2298018932		200																																			22058355				2018-02-24T08:05:26Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831231484																										9976844										http://creativecommons.org/licenses/by-nc/4.0/			2018-03-09T09:53:05Z			https://www.inaturalist.org/observations/9976844				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9976844	9976844		nicovr								wild																					2018-02-22T11:48:00+01:00	10:48:00Z						2018/02/22 11:48 AM CAT																ZM	Southern				Livingstone, Zambia											-17.8514110621	25.7928943634		122																																			22061573				2018-02-24T14:36:51Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831230954																										9975051										http://creativecommons.org/licenses/by-nc/4.0/			2018-02-26T14:16:25Z			https://www.inaturalist.org/observations/9975051				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9975051	9975051		nicovr								wild																					2018-02-22T11:03:00+01:00	10:03:00Z						2018/02/22 11:03 AM CAT																ZM	Southern				Livingstone, Zambia											-17.8802482395	25.8064341544		31																																			22056588				2018-02-24T05:36:46Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831189580																										9867469										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-22T02:41:56Z			https://www.inaturalist.org/observations/9867469				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9867469	9867469		copper								wild																					2018-02-13T11:56:00+02:00	09:56:00Z						2018/02/13 11:56 AM SAST																ZA	KwaZulu-Natal				Ithala GR											-27.5172674081	31.2392223539		100																																			21772627				2018-02-15T14:37:11Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831189558																										9867470										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-22T02:42:05Z			https://www.inaturalist.org/observations/9867470				© copper some rights reserved	copper												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9867470	9867470		copper								wild																					2018-02-13T11:56:00+02:00	09:56:00Z						2018/02/13 11:56 AM SAST																ZA	KwaZulu-Natal				Ithala GR											-27.5167463587	31.2386585945		100																																			21772628				2018-02-15T14:37:12Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831189497																										9867222										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:32:13Z			https://www.inaturalist.org/observations/9867222				© jaliya some rights reserved	jaliya												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9867222	9867222		jaliya								wild																					2018-01-19							2018-01-19																ZA	Limpopo				Kruger National park, South Africa											-23.988385	31.55474																																					21772067				2018-02-15T13:58:23Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831185588																										9857341										http://creativecommons.org/licenses/by-nc/4.0/			2018-02-16T06:43:22Z			https://www.inaturalist.org/observations/9857341				© i_c_riddell some rights reserved	i_c_riddell												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9857341	9857341		i_c_riddell								wild																					2018-01-12T15:10:00+01:00	14:10:00Z						2018/01/12 3:10 PM CAT																ZW	Masvingo				Sango, Save Valley Conservancy											-20.18133	32.15133		500																																			21743764				2018-02-14T13:30:42Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831183038																										9849723										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:24Z			https://www.inaturalist.org/observations/9849723				© Ben some rights reserved	Ben												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9849723	9849723		Ben								wild																					2015-12-26T09:03:00-10:00	19:03:00Z						2015/12/26 9:03 AM HST																KE	Laikipia				Laikipia County, Kenya											-0.0037011005	36.9579632592		212																																			21722656				2018-02-13T18:53:10Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1831179626																										9839721										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:30Z			https://www.inaturalist.org/observations/9839721				© Ben some rights reserved	Ben												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9839721	9839721		Ben								wild																					2015-12-24T00:50:00-10:00	10:50:00Z						2015/12/24 12:50 AM HST																KE	Kajiado				Kajiado County, Kenya											-2.6300663828	37.3177587771		746																																			21696520				2018-02-12T22:10:37Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1831179293																										9839169										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T22:21:34Z			https://www.inaturalist.org/observations/9839169				© Ben some rights reserved	Ben												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9839169	9839169		Ben								wild																					2015-12-23T08:58:00-10:00	18:58:00Z						2015/12/23 8:58 AM HST																KE	Nairobi				National Park, Nairobi, Kenya											-1.3693202213	36.8699023473		13328																																			43876302				2019-01-25T22:21:33Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831178909																										9838418										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:28Z			https://www.inaturalist.org/observations/9838418				© Ben some rights reserved	Ben												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9838418	9838418		Ben								wild																					2015-12-23T02:37:00-10:00	12:37:00Z						2015/12/23 2:37 AM HST																KE	Nairobi				National Park, Nairobi, Kenya											-1.3764184675	36.7748186217		212																																			21692996				2018-02-12T20:05:52Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1831178695																										9837543										http://creativecommons.org/licenses/by/4.0/			2019-01-23T23:32:23Z			https://www.inaturalist.org/observations/9837543				© marco_plebani some rights reserved	marco_plebani												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9837543	9837543		marco_plebani								wild																					2017-03-10							2017-03-10																ZA	KwaZulu-Natal				hluhluwe park											-28.21983	31.951865																																					21798236				2018-02-16T07:34:23Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1831103748																										1304738										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-24T00:33:24Z			https://www.inaturalist.org/observations/1304738				© Andrew Dreelin some rights reserved	Andrew Dreelin												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/1304738	1304738		Andrew Dreelin								wild																					2013-05-23							2013-05-23																TZ	Mara				Serengeti National Park											-2.333333	34.833333		145754																																			2448334				2015-03-20T01:54:42Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1831098756																										10042468										http://creativecommons.org/licenses/by-nc/4.0/			2019-03-16T07:21:49Z			https://www.inaturalist.org/observations/10042468				© thomas_flowers1 some rights reserved	thomas_flowers1												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10042468	10042468		thomas_flowers1								wild																					2018-02-22T11:01:00Z	11:01:00Z						2018/02/22 11:01 AM GMT																KE	Nakuru				Baruti East, Nakuru, Kenya											-0.3362827067	36.0622787476		132																																			47517990				2019-03-16T07:21:49Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807330111																										9796340										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:27Z			https://www.inaturalist.org/observations/9796340				© atravers some rights reserved	atravers												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9796340	9796340		atravers								wild																					2015-12-21T08:42:00-05:00	13:42:00Z						2015/12/21 8:42 AM EST																KE	Narok				Narok County, Kenya											-1.3389707488	34.8879316687		15868																																			21585853				2018-02-09T13:58:22Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1807329160																										9790267										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:26Z			https://www.inaturalist.org/observations/9790267				© Scott Bowers some rights reserved	Scott Bowers												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9790267	9790267		Scott Bowers								wild									See http://www.planetscott.com/speciesdetail/9704/impala-(aepyceros-melampus) for more info												2013-10-25							10/25/2013																KE	Nakuru				Lake Nakuru National Park											-0.392243	36.091461																																					21577241				2018-02-09T08:06:58Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1807326417																										9780453										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:12Z			https://www.inaturalist.org/observations/9780453				© markusgmeiner some rights reserved	markusgmeiner												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9780453	9780453		markusgmeiner								wild																					2018-02-03T08:16:00+02:00	06:16:00Z						2018/02/03 8:16 AM SAST																MW	Machinga				Liwonde National Park, Machinga, Malawi											-15.0299394848	35.2508247863		891																																			21591108				2018-02-09T18:00:25Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807324600																										9774554										http://creativecommons.org/licenses/by-nc/4.0/			2018-07-16T20:21:17Z			https://www.inaturalist.org/observations/9774554				© Shobie some rights reserved	Shobie												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9774554	9774554		Shobie								wild																					2017-12-22T15:32:00+02:00	13:32:00Z						2017/12/22 3:32 PM SAST																ZA	Limpopo				Koro Creek Golf Estate, Modimolle, South Africa											-24.6929603098	28.3922669925		2454																																			21542204				2018-02-08T08:11:06Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807323966																										9772189										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:31Z			https://www.inaturalist.org/observations/9772189				© Tim Collins some rights reserved	Tim Collins												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9772189	9772189		Tim Collins								wild																					2017-04-01							2017-04-01																KE	Laikipia				Laikipia North, KE-LK, KE											0.016767	36.963147		20																																			21537697				2018-02-08T05:51:39Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1807323310																										9768820										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-23T23:33:21Z			https://www.inaturalist.org/observations/9768820				© Scott Bowers some rights reserved	Scott Bowers												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9768820	9768820		Scott Bowers								wild									See http://www.planetscott.com/speciesdetail/9704/impala-(aepyceros-melampus) for more info												2002-12-02							12/2/2002																BW	Chobe				Chobe National Park - Kasane											-17.81666	25.15																																					21575825				2018-02-09T07:33:14Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807320515																										9761928										http://creativecommons.org/licenses/by-nc/4.0/			2018-02-09T10:49:09Z			https://www.inaturalist.org/observations/9761928				© nicovr some rights reserved	nicovr												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9761928	9761928		nicovr								wild																					2018-02-03T16:11:00+01:00	15:11:00Z						2018/02/03 4:11 PM CAT																ZM	Lusaka				Kafue, Zambia											-15.5320290883	28.4195709228		31																																			21511645				2018-02-07T14:45:28Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
1807313127																										9742695										http://creativecommons.org/licenses/by-nc/4.0/			2019-01-25T17:55:33Z			https://www.inaturalist.org/observations/9742695				© Lera Miles some rights reserved	Lera Miles												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9742695	9742695		Lera Miles								wild																					2018-02-05T08:43:13+03:00	05:43:13Z						Mon Feb 05 2018 08:43:13 GMT+0300 (GMT+3)																KE	Nakuru				Naivasha, KE-NK, KE											-0.7717547065	36.3977024297		4																																			21458262				2018-02-05T19:24:42Z				42278								Aepyceros melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				species							
1807311810																										9738914										http://creativecommons.org/licenses/by-nc/4.0/			2018-02-09T10:54:22Z			https://www.inaturalist.org/observations/9738914				© Joachim Louis some rights reserved	Joachim Louis												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/9738914	9738914		Joachim Louis								wild																					2011-07-22							2011-07-22																ZM	Lusaka				Zambia											-15.773948	29.189394		255																																			21445847				2018-02-05T09:58:25Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros				subspecies							
