gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1702481913																										8727927										CC_BY_NC_4_0			2019-01-23T23:20:10Z			https://www.inaturalist.org/observations/8727927				By paloma no rights reserved	paloma												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8727927	8727927		paloma																(current photo of my original photo)												1999-02-22T00:00:00Z				1999	2	22	1999/02/22															KE	Kajiado				Amboseli National Park							-2.645159	37.244285	18611.0																																18593991				2017-11-08T03:56:17Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:34.602Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:33.149Z	2019-04-04T15:24:55.349Z	false
1702479898																										8719311										CC_BY_NC_4_0			2019-01-23T23:20:15Z			https://www.inaturalist.org/observations/8719311				By paloma no rights reserved	paloma												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8719311	8719311		paloma																I don't know whether the herd in this observation and the herd in the observation at https://www.inaturalist.org/observations/8718210 are the same or not. (current photo of my original photo)												1999-02-19T00:00:00Z				1999	2	19	1999/02/19															KE	Samburu				Samburu National Reserve							0.632727	37.497408	24820.0																																18568935				2017-11-07T09:29:29Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:28.591Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:30.425Z	2019-04-04T15:24:55.258Z	false
1702479650																										8718210										CC_BY_NC_4_0			2019-01-23T23:20:19Z			https://www.inaturalist.org/observations/8718210				By paloma no rights reserved	paloma												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8718210	8718210		paloma																I don't know whether the herd in this observation and the herd in the observation at https://www.inaturalist.org/observations/8719311 are the same or not. (current photo of my original photo)												1999-02-19T00:00:00Z				1999	2	19	1999/02/19															KE	Samburu				Samburu National Reserve							0.632727	37.497408	24820.0																																18566049				2017-11-07T05:40:36Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:27.990Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:30.119Z	2019-04-04T15:24:54.816Z	false
1702474732																										8703838										CC_BY_NC_4_0			2018-12-26T02:10:52Z			https://www.inaturalist.org/observations/8703838				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8703838	8703838		calebcam																Credits: Nkorho Bush Lodge and Africam https://www.nkorho.com/												2017-11-04T00:00:00Z				2017	11	4	2017/11/04															ZA	Mpumalanga				Ehlanzeni, South Africa							-24.981079	31.598053	9435.0																																18529889				2017-11-06T04:11:29Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:17.889Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:24.957Z	2019-04-04T15:24:53.841Z	false
1702474722																										8703837										CC_BY_NC_4_0			2018-12-02T05:48:03Z			https://www.inaturalist.org/observations/8703837				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8703837	8703837		calebcam																Credits: Nkorho Bush Lodge and Africam https://www.nkorho.com/												2017-11-05T00:00:00Z				2017	11	5	2017/11/05															ZA	Mpumalanga				Ehlanzeni, South Africa							-24.977344	31.589813	9020.0																																18529890				2017-11-06T04:11:29Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:17.997Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:24.976Z	2019-04-04T15:24:53.977Z	false
1702474701																										8703842										CC_BY_NC_4_0			2018-07-16T20:19:53Z			https://www.inaturalist.org/observations/8703842				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8703842	8703842		calebcam																Credits: Nkorho Bush Lodge and Africam https://www.nkorho.com/												2017-11-04T00:00:00Z				2017	11	4	2017/11/04															ZA	Mpumalanga				Ehlanzeni, South Africa							-24.978589	31.59668	7496.0																																18529894				2017-11-06T04:11:29Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:17.904Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:24.947Z	2019-04-04T15:24:52.984Z	false
1702472367																										8696660										CC_BY_NC_4_0			2017-11-07T16:09:01Z			https://www.inaturalist.org/observations/8696660				© Martin Grimm some rights reserved	Martin Grimm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8696660	8696660		Martin Grimm																												2017-10-21T11:01:00Z	09:01:00Z			2017	10	21	2017/10/21 11:01 AM CEST															TZ	Pwani				Rufiji, Tansania							-7.646048	38.096422																																	18514211				2017-11-05T19:40:04Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:13.328Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:22.594Z	2019-04-04T15:24:53.195Z	false
1702472126																										8695955										CC_BY_NC_4_0			2018-09-15T20:18:11Z			https://www.inaturalist.org/observations/8695955				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8695955	8695955		calebcam																												2017-11-05T00:00:00Z				2017	11	5	2017/11/05															ZA	Limpopo				Mopani, South Africa							-24.202819	30.887718	3311.0																																18512534				2017-11-05T18:43:21Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:12.509Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:22.347Z	2019-04-04T15:24:52.840Z	false
1702472108																										8695996										CC_BY_NC_4_0			2018-07-16T20:20:06Z			https://www.inaturalist.org/observations/8695996				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8695996	8695996		calebcam																<h3>No, I'm a Hirola!</h3> Credits: Naledi Safari Game Lodge and Africam http://www.naledigamelodge.com/wildlife/#cameras												2017-11-05T00:00:00Z				2017	11	5	2017/11/05															ZA	Limpopo				Mopani, South Africa							-24.199374	30.883942	3207.0																																18512578				2017-11-05T18:43:36Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:12.656Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:22.389Z	2019-04-04T15:24:53.373Z	false
1702472083																										8695995										CC_BY_NC_4_0			2018-12-02T05:56:26Z			https://www.inaturalist.org/observations/8695995				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8695995	8695995		calebcam																Credits: Naledi Safari Game Lodge and Africam http://www.naledigamelodge.com/wildlife/#cameras												2017-11-04T00:00:00Z				2017	11	4	2017/11/04															ZA	Limpopo				Mopani, South Africa							-24.200314	30.884628	3207.0																																18512577				2017-11-05T18:43:36Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:12.889Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:22.435Z	2019-04-04T15:24:53.131Z	false
1702471178																										8693274										CC_BY_NC_4_0			2017-11-07T18:56:26Z			https://www.inaturalist.org/observations/8693274				© Rémi Cardinael some rights reserved	Rémi Cardinael												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8693274	8693274		Rémi Cardinael																												2017-11-05T06:52:00Z	05:52:00Z			2017	11	5	2017/11/05 6:52 AM CET															ZW	Harare				Mukuvisi Woodlands, Harare, Zimbabwe							-17.848645	31.097592	50.0																																18505683				2017-11-05T15:23:43Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:10.913Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:21.428Z	2019-04-04T15:24:52.224Z	false
1702467809																										8683997										CC_BY_NC_4_0			2017-11-05T20:58:15Z			https://www.inaturalist.org/observations/8683997				© Martin Grimm some rights reserved	Martin Grimm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8683997	8683997		Martin Grimm																												2017-10-21T10:42:00Z	08:42:00Z			2017	10	21	2017/10/21 10:42 AM CEST															TZ	Pwani				Rufiji, Tansania							-7.651185	38.105478																																	18485106				2017-11-04T21:26:36Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:04.266Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:18.016Z	2019-04-04T15:24:51.274Z	false
1702467777																										8683972										CC_BY_NC_4_0			2017-11-05T20:57:28Z			https://www.inaturalist.org/observations/8683972				© Martin Grimm some rights reserved	Martin Grimm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8683972	8683972		Martin Grimm																												2017-10-21T10:24:00Z	08:24:00Z			2017	10	21	2017/10/21 10:24 AM CEST															TZ	Pwani				Rufiji, Tansania							-7.659107	38.111065																																	18485076				2017-11-04T21:26:26Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:04.128Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:17.998Z	2019-04-04T15:24:52.407Z	false
1702466501																										8679953										CC_BY_NC_4_0			2019-01-23T23:20:42Z			https://www.inaturalist.org/observations/8679953				© Pedro Beja some rights reserved	Pedro Beja												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8679953	8679953		Pedro Beja																												2016-10-14T09:52:00Z	08:52:00Z			2016	10	14	2016/10/14 9:52 AM WEST															ZA	Mpumalanga				Ehlanzeni, África do Sul							-25.09674	31.879063	1000.0																																18479803				2017-11-04T18:19:41Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:01.405Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:15.920Z	2019-04-04T15:24:50.112Z	false
1702466478																										8679957										CC_BY_NC_4_0			2019-01-23T23:20:37Z			https://www.inaturalist.org/observations/8679957				© Pedro Beja some rights reserved	Pedro Beja												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8679957	8679957		Pedro Beja																												2016-10-14T10:11:00Z	09:11:00Z			2016	10	14	2016/10/14 10:11 AM WEST															ZA	Mpumalanga				Ehlanzeni, África do Sul							-25.101987	31.892796	1000.0																																18514663				2017-11-05T19:55:33Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:01.356Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:16.113Z	2019-04-04T15:24:51.398Z	false
1702465941																										8677752										CC_BY_NC_4_0			2018-12-11T00:37:40Z			https://www.inaturalist.org/observations/8677752				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8677752	8677752		calebcam																Credits: Tembe Elephant Park and Africam http://tembe.co.za/												2017-11-03T00:00:00Z				2017	11	3	2017/11/03															ZA	KwaZulu-Natal				North Uthungulu, South Africa							-27.022431	32.444687	14481.0																																18473995				2017-11-04T14:23:24Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:27:00.025Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:15.365Z	2019-04-04T15:24:50.090Z	false
1702463640																										8670307										CC_BY_NC_4_0			2019-01-23T23:20:50Z			https://www.inaturalist.org/observations/8670307				© Pedro Beja some rights reserved	Pedro Beja												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8670307	8670307		Pedro Beja																												2016-10-10T17:22:00Z	16:22:00Z			2016	10	10	2016/10/10 5:22 PM WEST															ZA	Mpumalanga				Skukuza, 1350, África do Sul							-25.002576	31.601744	250.0																																18514728				2017-11-05T19:58:38Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:55.453Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:13.115Z	2019-04-04T15:24:50.144Z	false
1702443758																																				CC_BY_4_0																							naturgucker	naturgucker			HUMAN_OBSERVATION					-55396913		-2144806872																												2017-09-26T00:00:00Z				2017	9	26																KE				Amboseli Nationalpark								-2.639218	37.199364	250.0																																																Aepyceros melampus (Lichtenstein, 1812)								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus		SPECIES				ACCEPTED			6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	2019-04-05T03:57:41.770Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2441144	2441144	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus (Lichtenstein, 1812)		BIOCASE	2019-04-05T03:53:50.963Z	2019-04-05T03:53:50.850Z	false
1699397202																										8665878										CC_BY_NC_4_0			2018-07-16T20:20:13Z			https://www.inaturalist.org/observations/8665878				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8665878	8665878		calebcam																Credits: Naledi Safari Game Lodge and Africam http://www.naledigamelodge.com/wildlife/#cameras												2017-11-03T00:00:00Z				2017	11	3	2017/11/03															ZA	Limpopo				Mopani, South Africa							-24.2	30.885487	3172.0																																18445839				2017-11-03T15:31:03Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:52.760Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:11.765Z	2019-04-04T15:24:49.943Z	false
1699397147																										8665869										CC_BY_NC_4_0			2018-07-16T20:20:09Z			https://www.inaturalist.org/observations/8665869				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8665869	8665869		calebcam																Credits: Naledi Safari Game Lodge and Africam http://www.naledigamelodge.com/wildlife/#cameras												2017-11-03T00:00:00Z				2017	11	3	2017/11/03															ZA	Limpopo				Mopani, South Africa							-24.197808	30.886173	3311.0																																18445822				2017-11-03T15:30:42Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:52.548Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:11.555Z	2019-04-04T15:24:50.809Z	false
1699397132																										8665868										CC_BY_NC_4_0			2018-09-15T20:18:35Z			https://www.inaturalist.org/observations/8665868				© calebcam some rights reserved	calebcam												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8665868	8665868		calebcam																Credits: Naledi Safari Game Lodge and Africam http://www.naledigamelodge.com/wildlife/#cameras												2017-11-03T00:00:00Z				2017	11	3	2017/11/03															ZA	Limpopo				Mopani, South Africa							-24.198435	30.885143	3381.0																																18445821				2017-11-03T15:30:42Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:52.402Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:11.574Z	2019-04-04T15:24:50.713Z	false
1699396890																										8664006										CC_BY_NC_4_0			2017-11-07T18:24:04Z			https://www.inaturalist.org/observations/8664006				© Martin Grimm some rights reserved	Martin Grimm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8664006	8664006		Martin Grimm																												2017-10-21T09:48:00Z	07:48:00Z			2017	10	21	2017/10/21 9:48 AM CEST															TZ	Pwani				Rufiji, Tansania							-7.67001	38.149015																																	18440351				2017-11-03T07:26:32Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:51.389Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:11.097Z	2019-04-04T15:24:49.744Z	false
1699396804																										8663981										CC_BY_NC_4_0			2017-11-07T18:24:11Z			https://www.inaturalist.org/observations/8663981				© Martin Grimm some rights reserved	Martin Grimm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/8663981	8663981		Martin Grimm																												2017-10-21T09:42:00Z	07:42:00Z			2017	10	21	2017/10/21 9:42 AM CEST															TZ	Pwani				Rufiji, Pwani, Tanzania							-7.67774	38.164847																																	18440274				2017-11-03T07:19:51Z				147920								Aepyceros melampus melampus								Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2019-03-19T23:26:51.460Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-03-19T23:21:11.140Z	2019-04-04T15:24:49.881Z	false
