gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1913674189	StillImage	image/jpeg	https://static.inaturalist.org/photos/24923398/original.jpg?1537022774	https://www.inaturalist.org/photos/24923398			2018-09-03T18:11:17Z	Joan Faiola		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Joan Faiola
1913674189	StillImage	image/jpeg	https://static.inaturalist.org/photos/24923435/original.jpg?1537022807	https://www.inaturalist.org/photos/24923435			2018-09-03T18:11:32Z	Joan Faiola		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Joan Faiola
1913198930	StillImage	image/jpeg	https://static.inaturalist.org/photos/24828693/original.jpg?1536865427	https://www.inaturalist.org/photos/24828693			2018-07-30T16:48:34Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1913192287	StillImage	image/jpeg	https://static.inaturalist.org/photos/24765215/original.jpeg?1536772642	https://www.inaturalist.org/photos/24765215			2018-06-17T22:20:54Z	nicovr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	nicovr
1913125639	StillImage	image/scan	http://ww2.bgbm.org/specimentool/Animals/Mammals/Aepyceros_melampus_2015-09-25_KE_LS_7090.JPG	http://ww2.bgbm.org/specimentool/Animals/Mammals/Aepyceros_melampus_2015-09-25_KE_LS_7090.JPG			2015-09-25T00:00:00Z	L.Suhrbier					http://creativecommons.org/licenses/by-sa/3.0/	
1901074873	StillImage	image/jpeg	https://static.inaturalist.org/photos/24349598/original.jpg?1536130884	https://www.inaturalist.org/photos/24349598			2018-07-30T15:59:14Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1901053892	StillImage	image/jpeg	https://static.inaturalist.org/photos/24184353/original.jpg?1535906758	https://www.inaturalist.org/photos/24184353			2018-07-29T18:46:18Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1901045119	StillImage	image/jpeg	https://static.inaturalist.org/photos/24119843/original.jpg?1535816274	https://www.inaturalist.org/photos/24119843			2018-07-29T12:52:27Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899807618	StillImage	image/jpeg	https://static.inaturalist.org/photos/24024125/original.jpg?1535656432	https://www.inaturalist.org/photos/24024125			2018-07-28T18:10:11Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899807567	StillImage	image/jpeg	https://static.inaturalist.org/photos/24023050/original.jpg?1535655120	https://www.inaturalist.org/photos/24023050			2018-07-28T15:56:31Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899807471	StillImage	image/jpeg	https://static.inaturalist.org/photos/24022717/original.jpg?1535654739	https://www.inaturalist.org/photos/24022717			2018-07-28T15:55:18Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899807426	StillImage	image/jpeg	https://static.inaturalist.org/photos/24023126/original.jpg?1535655222	https://www.inaturalist.org/photos/24023126			2018-07-28T16:48:01Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899807413	StillImage	image/jpeg	https://static.inaturalist.org/photos/24023119/original.jpg?1535655213	https://www.inaturalist.org/photos/24023119			2018-07-28T16:46:50Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899801383	StillImage	image/jpeg	https://static.inaturalist.org/photos/23971218/original.jpg?1535566851	https://www.inaturalist.org/photos/23971218			2018-07-27T22:24:57Z	Bastiaan Notebaert		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Bastiaan Notebaert
1899800667	StillImage	image/jpeg	https://static.inaturalist.org/photos/23948575/original.jpg?1535520647	https://www.inaturalist.org/photos/23948575			2007-07-09T00:08:20Z	Merav Vonshak		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Merav Vonshak
1899800603	StillImage	image/jpeg	https://static.inaturalist.org/photos/23948403/original.jpg?1535520180	https://www.inaturalist.org/photos/23948403			2007-07-08T23:18:21Z	Merav Vonshak		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Merav Vonshak
1899800603	StillImage	image/jpeg	https://static.inaturalist.org/photos/23948412/original.jpg?1535520205	https://www.inaturalist.org/photos/23948412			2007-07-08T23:18:42Z	Merav Vonshak		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Merav Vonshak
1899779770	StillImage	image/jpeg	https://static.inaturalist.org/photos/23812417/original.jpeg?1535311558	https://www.inaturalist.org/photos/23812417			2018-06-07T08:12:49Z	eleanor99		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	eleanor99
1899771298	StillImage	image/jpeg	https://static.inaturalist.org/photos/23745568/original.jpeg?1535217006	https://www.inaturalist.org/photos/23745568			2018-08-10T21:20:50Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1898843609	StillImage	image/jpeg	https://static.inaturalist.org/photos/23685420/original.jpeg?1535117906	https://www.inaturalist.org/photos/23685420			2018-08-11T16:24:56Z	Andrew Deacon		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Andrew Deacon
1898840646	StillImage	image/jpeg	https://static.inaturalist.org/photos/23660239/original.jpeg?1535063924	https://www.inaturalist.org/photos/23660239			2018-08-10T18:55:26Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1898832216	StillImage	image/jpeg	https://static.inaturalist.org/photos/23587477/original.jpeg?1534954078	https://www.inaturalist.org/photos/23587477			1990-07-08T23:41:47Z	pfaucher		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pfaucher
1898828419	StillImage	image/jpeg	https://static.inaturalist.org/photos/23558640/original.jpeg?1534895426	https://www.inaturalist.org/photos/23558640			2018-08-05T23:28:31Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1898828419	StillImage	image/jpeg	https://static.inaturalist.org/photos/23558641/original.jpeg?1534895428	https://www.inaturalist.org/photos/23558641			2018-08-05T23:28:38Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1898828371	StillImage	image/jpeg	https://static.inaturalist.org/photos/23558431/original.jpeg?1534895209	https://www.inaturalist.org/photos/23558431			2018-08-05T22:41:01Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1898827878	StillImage	image/jpeg	https://static.inaturalist.org/photos/23553736/original.jpeg?1534889381	https://www.inaturalist.org/photos/23553736			2018-08-03T23:24:09Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1898819896	StillImage	image/jpeg	https://static.inaturalist.org/photos/23494141/original.jpeg?1534798422	https://www.inaturalist.org/photos/23494141			2018-07-27T18:10:34Z	Kenneth Bader		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kenneth Bader
1891309924	StillImage	image/jpeg	https://static.inaturalist.org/photos/22951880/original.jpeg?1534015256	https://www.inaturalist.org/photos/22951880			2018-07-18T18:25:13Z	Andrew Deacon		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Andrew Deacon
1891309924	StillImage	image/jpeg	https://static.inaturalist.org/photos/22951889/original.jpeg?1534015267	https://www.inaturalist.org/photos/22951889			2018-07-18T18:25:43Z	Andrew Deacon		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Andrew Deacon
1890721325	StillImage	image/jpeg	https://static.inaturalist.org/photos/22830587/original.jpeg?1533815625	https://www.inaturalist.org/photos/22830587			2018-07-21T00:36:51Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890721314	StillImage	image/jpeg	https://static.inaturalist.org/photos/22830602/original.jpeg?1533815702	https://www.inaturalist.org/photos/22830602			2018-07-21T01:29:13Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890721290	StillImage	image/jpeg	https://static.inaturalist.org/photos/22830589/original.jpeg?1533815631	https://www.inaturalist.org/photos/22830589			2018-07-21T01:10:20Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890721188	StillImage	image/jpeg	https://static.inaturalist.org/photos/22829590/original.jpeg?1533812547	https://www.inaturalist.org/photos/22829590			2018-07-28T22:37:36Z	Andra Waagmeester		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Andra Waagmeester
1890721188	StillImage	image/jpeg	https://static.inaturalist.org/photos/22829598/original.jpeg?1533812558	https://www.inaturalist.org/photos/22829598			2018-07-28T22:37:41Z	Andra Waagmeester		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Andra Waagmeester
1890721033	StillImage	image/jpeg	https://static.inaturalist.org/photos/22827847/original.jpeg?1533806550	https://www.inaturalist.org/photos/22827847			2018-07-20T22:55:05Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890720989	StillImage	image/jpeg	https://static.inaturalist.org/photos/22827854/original.jpeg?1533806563	https://www.inaturalist.org/photos/22827854			2018-07-20T23:04:45Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890720701	StillImage	image/jpeg	https://static.inaturalist.org/photos/22825775/original.jpeg?1533796393	https://www.inaturalist.org/photos/22825775			2018-07-19T01:10:35Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890720605	StillImage	image/jpeg	https://static.inaturalist.org/photos/22825435/original.jpeg?1533795117	https://www.inaturalist.org/photos/22825435			2018-07-19T00:49:38Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890714614	StillImage	image/jpeg	https://static.inaturalist.org/photos/22774562/original.jpeg?1533720962	https://www.inaturalist.org/photos/22774562			2018-07-15T01:18:51Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890714029	StillImage	image/jpeg	https://static.inaturalist.org/photos/22769981/original.jpeg?1533703928	https://www.inaturalist.org/photos/22769981			2018-07-14T18:08:05Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890713980	StillImage	image/jpeg	https://static.inaturalist.org/photos/22769513/original.jpeg?1533702935	https://www.inaturalist.org/photos/22769513			2018-07-14T16:39:51Z	Alena Dehm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alena Dehm
1890711179	StillImage	image/jpeg	https://static.inaturalist.org/photos/22750933/original.jpg?1533677461	https://www.inaturalist.org/photos/22750933			2015-02-10T18:32:14Z	ungerlord		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ungerlord
1890708116	StillImage	image/jpeg	https://static.inaturalist.org/photos/22730382/original.jpg?1533650968	https://www.inaturalist.org/photos/22730382			2018-04-15T17:57:00Z	supergan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	supergan
1890705816	StillImage	image/jpeg	https://static.inaturalist.org/photos/22713081/original.jpeg?1533607516	https://www.inaturalist.org/photos/22713081			2018-07-08T13:24:41Z	Leonel Roget		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Leonel Roget
1890705816	StillImage	image/jpeg	https://static.inaturalist.org/photos/22713088/original.jpeg?1533607522	https://www.inaturalist.org/photos/22713088			2018-07-08T13:24:36Z	Leonel Roget		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Leonel Roget
1890705769	StillImage	image/jpeg	https://static.inaturalist.org/photos/22710521/original.jpeg?1533604450	https://www.inaturalist.org/photos/22710521			2018-07-08T11:34:24Z	Leonel Roget		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Leonel Roget
1890705769	StillImage	image/jpeg	https://static.inaturalist.org/photos/22710660/original.jpeg?1533604627	https://www.inaturalist.org/photos/22710660			2018-07-08T11:37:09Z	Leonel Roget		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Leonel Roget
1890705726	StillImage	image/jpeg	https://static.inaturalist.org/photos/22710174/original.jpeg?1533603910	https://www.inaturalist.org/photos/22710174			2018-07-08T11:26:01Z	Leonel Roget		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Leonel Roget
1890695596	StillImage	image/jpeg	https://static.inaturalist.org/photos/22640974/original.jpg?1533501585	https://www.inaturalist.org/photos/22640974			2018-07-28T08:53:20Z	Tanja Milotić		iNaturalist			http://creativecommons.org/publicdomain/zero/1.0/	Tanja Milotić
1890682405	StillImage	image/jpeg	https://static.inaturalist.org/photos/22543137/original.jpeg?1533350029	https://www.inaturalist.org/photos/22543137			2018-06-05T23:30:14Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890682405	StillImage	image/jpeg	https://static.inaturalist.org/photos/22543152/original.jpeg?1533350053	https://www.inaturalist.org/photos/22543152			2018-06-05T23:30:42Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890681059	StillImage	image/jpeg	https://static.inaturalist.org/photos/22533949/original.jpeg?1533338678	https://www.inaturalist.org/photos/22533949			2018-06-16T00:00:00Z	pummelwhack		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pummelwhack
1890681059	StillImage	image/jpeg	https://static.inaturalist.org/photos/22533955/original.jpeg?1533338686	https://www.inaturalist.org/photos/22533955			2018-06-16T00:00:00Z	pummelwhack		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pummelwhack
1890681059	StillImage	image/jpeg	https://static.inaturalist.org/photos/22533961/original.jpeg?1533338696	https://www.inaturalist.org/photos/22533961			2018-06-16T00:00:00Z	pummelwhack		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pummelwhack
1890681059	StillImage	image/jpeg	https://static.inaturalist.org/photos/22533965/original.jpeg?1533338706	https://www.inaturalist.org/photos/22533965			2018-06-16T00:00:00Z	pummelwhack		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pummelwhack
1890094327	StillImage	image/jpeg	https://static.inaturalist.org/photos/22452886/original.jpeg?1533210889	https://www.inaturalist.org/photos/22452886			2018-07-27T13:47:06Z	Joubert Heymans		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Joubert Heymans
1890094043	StillImage	image/jpeg	https://static.inaturalist.org/photos/22497073/original.jpg?1533273281	https://www.inaturalist.org/photos/22497073			2018-07-04T18:52:20Z	nicovr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	nicovr
1890087504	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442410/original.jpeg?1533178570	https://www.inaturalist.org/photos/22442410			2018-06-04T15:57:40Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087504	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442418/original.jpeg?1533178585	https://www.inaturalist.org/photos/22442418			2018-06-04T15:57:55Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087504	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442436/original.jpeg?1533178607	https://www.inaturalist.org/photos/22442436			2018-06-04T15:57:55Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442474/original.jpeg?1533178642	https://www.inaturalist.org/photos/22442474			2018-06-04T16:28:17Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442490/original.jpeg?1533178665	https://www.inaturalist.org/photos/22442490			2018-06-04T16:26:46Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442514/original.jpeg?1533178702	https://www.inaturalist.org/photos/22442514			2018-06-04T16:20:18Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442533/original.jpeg?1533178729	https://www.inaturalist.org/photos/22442533			2018-06-04T16:26:33Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442550/original.jpeg?1533178755	https://www.inaturalist.org/photos/22442550			2018-06-04T16:27:43Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890087495	StillImage	image/jpeg	https://static.inaturalist.org/photos/22442568/original.jpeg?1533178776	https://www.inaturalist.org/photos/22442568			2018-06-04T16:28:22Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890081825	StillImage	image/jpeg	https://static.inaturalist.org/photos/22401440/original.jpg?1533123876	https://www.inaturalist.org/photos/22401440			2018-07-04T18:43:03Z	nicovr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	nicovr
1890075465	StillImage	image/jpeg	https://static.inaturalist.org/photos/22355532/original.jpg?1533049750	https://www.inaturalist.org/photos/22355532			2018-07-31T16:30:47Z	Carol McDougall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Carol McDougall
1890075442	StillImage	image/jpeg	https://static.inaturalist.org/photos/22355478/original.jpg?1533049707	https://www.inaturalist.org/photos/22355478			2018-07-31T16:54:42Z	Carol McDougall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Carol McDougall
1890073069	StillImage	image/jpeg	https://static.inaturalist.org/photos/22338669/original.jpeg?1533007857	https://www.inaturalist.org/photos/22338669			2018-06-03T19:10:32Z	copper		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	copper
1890070935	StillImage	image/jpeg	https://static.inaturalist.org/photos/22328119/original.jpg?1532993880	https://www.inaturalist.org/photos/22328119			2007-01-17T10:10:27Z	Alex Lamoreaux		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
1890070927	StillImage	image/jpeg	https://static.inaturalist.org/photos/22328115/original.jpeg?1532993875	https://www.inaturalist.org/photos/22328115			1980-01-01T08:08:22Z	Alex Lamoreaux		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
1890070924	StillImage	image/jpeg	https://static.inaturalist.org/photos/22328108/original.jpg?1532993865	https://www.inaturalist.org/photos/22328108			2007-01-14T19:03:11Z	Alex Lamoreaux		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
1890070883	StillImage	image/jpeg	https://static.inaturalist.org/photos/22328103/original.jpg?1532993861	https://www.inaturalist.org/photos/22328103			2007-01-14T19:00:04Z	Alex Lamoreaux		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
1890070845	StillImage	image/jpeg	https://static.inaturalist.org/photos/22328112/original.jpeg?1532993870	https://www.inaturalist.org/photos/22328112			1980-01-01T08:00:56Z	Alex Lamoreaux		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alex Lamoreaux
1889189650		text/html		https://naturgucker.net/?sprache=en&bild=-1480059286										
1883947988	StillImage	image/jpeg	https://static.inaturalist.org/photos/21864372/original.jpg?1532386254	https://www.inaturalist.org/photos/21864372			2018-04-20T17:25:51Z	supergan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	supergan
1883942254	StillImage	image/jpeg	https://static.inaturalist.org/photos/21818700/original.jpeg?1532316697	https://www.inaturalist.org/photos/21818700			2018-07-04T17:45:04Z	nicovr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	nicovr
1883936782	StillImage	image/jpeg	https://static.inaturalist.org/photos/21782087/original.jpg?1532278372	https://www.inaturalist.org/photos/21782087			2018-04-17T18:15:34Z	supergan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	supergan
1883929359	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722609/original.jpeg?1532195847	https://www.inaturalist.org/photos/21722609			2018-07-21T22:15:33Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883929359	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722665/original.jpeg?1532195901	https://www.inaturalist.org/photos/21722665			2018-07-21T22:15:28Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883929279	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722562/original.jpeg?1532195812	https://www.inaturalist.org/photos/21722562			2018-07-21T22:15:40Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883929279	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722703/original.jpeg?1532195945	https://www.inaturalist.org/photos/21722703			2018-07-21T22:15:28Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883929225	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722717/original.jpeg?1532195952	https://www.inaturalist.org/photos/21722717			2018-07-21T22:15:52Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883929225	StillImage	image/jpeg	https://static.inaturalist.org/photos/21722841/original.jpeg?1532196071	https://www.inaturalist.org/photos/21722841			2018-07-21T22:15:28Z	magdastlucia		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	magdastlucia
1883926060	StillImage	image/jpeg	https://static.inaturalist.org/photos/21700252/original.jpeg?1532153128	https://www.inaturalist.org/photos/21700252			2018-07-04T17:22:53Z	nicovr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	nicovr
1883787813		text/html		https://naturgucker.net/?sprache=en&bild=1387545940										
1883560089	StillImage	image/jpeg	https://static.inaturalist.org/photos/21600372/original.jpeg?1531987442	https://www.inaturalist.org/photos/21600372			2018-07-15T18:47:18Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883560082	StillImage	image/jpeg	https://static.inaturalist.org/photos/21600219/original.jpg?1531986957	https://www.inaturalist.org/photos/21600219			2018-07-15T18:03:24Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883559972	StillImage	image/jpeg	https://static.inaturalist.org/photos/21600031/original.jpeg?1531986188	https://www.inaturalist.org/photos/21600031			2018-07-15T16:52:36Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883559932	StillImage	image/jpeg	https://static.inaturalist.org/photos/21599630/original.jpeg?1531984078	https://www.inaturalist.org/photos/21599630			2018-07-15T16:06:20Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883559878	StillImage	image/jpeg	https://static.inaturalist.org/photos/21599275/original.jpeg?1531983204	https://www.inaturalist.org/photos/21599275			2018-07-15T14:17:45Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883559857	StillImage	image/jpeg	https://static.inaturalist.org/photos/21599942/original.jpg?1531985544	https://www.inaturalist.org/photos/21599942			2018-07-15T21:21:50Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883554815	StillImage	image/jpeg	https://static.inaturalist.org/photos/21558357/original.jpeg?1531932294	https://www.inaturalist.org/photos/21558357			2018-07-14T22:59:48Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883549750	StillImage	image/jpeg	https://static.inaturalist.org/photos/21519972/original.jpeg?1531865074	https://www.inaturalist.org/photos/21519972			2018-06-05T21:13:37Z	eumomota76		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	eumomota76
1883540621	StillImage	image/jpeg	https://static.inaturalist.org/photos/21457226/original.jpeg?1531766220	https://www.inaturalist.org/photos/21457226			2018-07-04T18:23:35Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1883540621	StillImage	image/jpeg	https://static.inaturalist.org/photos/21457249/original.jpeg?1531766246	https://www.inaturalist.org/photos/21457249			2018-07-04T17:47:13Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1883540621	StillImage	image/jpeg	https://static.inaturalist.org/photos/21457282/original.jpeg?1531766277	https://www.inaturalist.org/photos/21457282			2018-07-04T18:50:44Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1883540621	StillImage	image/jpeg	https://static.inaturalist.org/photos/21457308/original.jpeg?1531766300	https://www.inaturalist.org/photos/21457308			2018-07-04T18:23:03Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1883540621	StillImage	image/jpeg	https://static.inaturalist.org/photos/21457328/original.jpeg?1531766328	https://www.inaturalist.org/photos/21457328			2018-07-04T17:28:14Z	Alan Horstmann		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Alan Horstmann
1883524312	StillImage	image/jpeg	https://static.inaturalist.org/photos/21333266/original.jpeg?1531592634	https://www.inaturalist.org/photos/21333266			2015-11-20T10:42:58Z	Ewout Knoester		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Ewout Knoester
1883513767	StillImage	image/jpeg	https://static.inaturalist.org/photos/21255648/original.jpg?1531470670	https://www.inaturalist.org/photos/21255648			2018-06-02T20:00:51Z	Martin Grimm		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Martin Grimm
1883502064	StillImage	image/jpeg	https://static.inaturalist.org/photos/21173166/original.jpeg?1531329611	https://www.inaturalist.org/photos/21173166			2018-07-08T19:43:49Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883502006	StillImage	image/jpeg	https://static.inaturalist.org/photos/21173624/original.jpeg?1531330076	https://www.inaturalist.org/photos/21173624			2018-07-09T00:45:14Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883501954	StillImage	image/jpeg	https://static.inaturalist.org/photos/21172640/original.jpeg?1531329104	https://www.inaturalist.org/photos/21172640			2018-07-08T18:58:17Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883501847	StillImage	image/jpeg	https://static.inaturalist.org/photos/21173423/original.jpeg?1531329832	https://www.inaturalist.org/photos/21173423			2018-07-08T23:34:10Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883499850	StillImage	image/jpeg	https://static.inaturalist.org/photos/21157709/original.jpeg?1531304336	https://www.inaturalist.org/photos/21157709			2018-07-04T20:16:54Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883499722	StillImage	image/jpeg	https://static.inaturalist.org/photos/21157153/original.jpeg?1531301527	https://www.inaturalist.org/photos/21157153			2018-07-04T18:46:59Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883499713	StillImage	image/jpeg	https://static.inaturalist.org/photos/21157578/original.jpeg?1531303631	https://www.inaturalist.org/photos/21157578			2018-07-04T19:54:05Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
1883499690	StillImage	image/jpeg	https://static.inaturalist.org/photos/21157137/original.jpeg?1531301484	https://www.inaturalist.org/photos/21157137			2018-07-04T18:23:27Z	kovro		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kovro
